TransactionID,Date,AccountID,CustomerID,ProductID,TransactionType,TransactionChannel,Amount,Status
TXN000994,2025-12-28,ACC00537,CUST00096,PRD006,Credit,UPI,17142.0,Success
TXN000995,2025-11-12,ACC00281,CUST00004,PRD003,Debit,Net Banking,256073.88,Success
TXN000996,2024-12-27,ACC00441,CUST00331,PRD006,Debit,UPI,7117.18,Failed
TXN000997,2025-01-23,ACC00443,CUST00797,PRD015,Credit,UPI,23125.09,Success
TXN000998,2024-07-16,ACC00820,CUST00793,PRD001,Credit,UPI,10772.85,Success
TXN000999,2025-07-10,ACC00041,CUST00714,PRD005,Credit,UPI,22338.63,Success
TXN001000,2025-09-09,ACC00386,CUST00751,PRD012,Debit,Mobile App,43832.41,Success
TXN001001,2025-04-13,ACC00391,CUST00594,PRD005,Credit,Mobile App,6708.48,Success
TXN001002,2025-12-29,ACC00909,CUST00694,PRD012,Debit,Net Banking,43154.84,Success
TXN001003,2023-11-06,ACC00897,CUST00233,PRD010,Debit,Net Banking,90934.49,Success
TXN001004,2025-11-18,ACC00980,CUST00595,PRD007,Credit,Net Banking,20384.78,Failed
TXN001005,2025-06-21,ACC00481,CUST00637,PRD002,Credit,Mobile App,3702.23,Success
TXN001006,2024-10-19,ACC00999,CUST00547,PRD003,Credit,UPI,189252.2,Success
TXN001007,2025-05-25,ACC00357,CUST00545,PRD014,Credit,Mobile App,30286.28,Failed
TXN001008,2025-11-21,ACC00318,CUST00349,PRD008,Debit,UPI,23047.96,Failed
TXN001009,2025-06-08,ACC00285,CUST00090,PRD001,Credit,Mobile App,12365.78,Success
TXN001010,2023-07-16,ACC00179,CUST00017,PRD004,Debit,UPI,17901.53,Success
TXN001011,2025-07-05,ACC00511,CUST00292,PRD015,Debit,Net Banking,5561.42,Success
TXN001012,2025-08-25,ACC00256,CUST00720,PRD006,Credit,UPI,21279.82,Success
TXN001013,2024-05-07,ACC00253,CUST00408,PRD010,Credit,Mobile App,72875.03,Success
TXN001014,2025-09-05,ACC00277,CUST00034,PRD003,Debit,UPI,393750.5,Success
TXN001015,2023-11-25,ACC00619,CUST00417,PRD001,Credit,Mobile App,13832.36,Success
TXN001016,2025-11-01,ACC00593,CUST00602,PRD012,Debit,Mobile App,11617.07,Success
TXN001017,2024-09-24,ACC00435,CUST00247,PRD015,Debit,UPI,3662.61,Success
TXN001018,2025-07-16,ACC00269,CUST00367,PRD011,Debit,Net Banking,45960.01,Success
TXN001019,2025-03-07,ACC00724,CUST00098,PRD011,Credit,Mobile App,305084.31,Success
TXN001020,2024-07-03,ACC00330,CUST00791,PRD005,Credit,UPI,6201.64,Success
TXN001021,2024-12-23,ACC00450,CUST00523,PRD016,Credit,ATM,19158.9,Success
TXN001022,2025-02-22,ACC00668,CUST00326,PRD011,Credit,UPI,475407.57,Success
TXN001023,2025-10-26,ACC00507,CUST00008,PRD003,Credit,Net Banking,329526.63,Success
TXN001024,2025-12-07,ACC00887,CUST00420,PRD003,Credit,UPI,328378.06,Success
TXN001025,2025-01-17,ACC00999,CUST00547,PRD002,Debit,UPI,9970.13,Success
TXN001026,2025-02-10,ACC00072,CUST00736,PRD006,Credit,Branch,17814.03,Success
TXN001027,2023-01-22,ACC00585,CUST00211,PRD011,Credit,Mobile App,129111.13,Success
TXN001028,2025-05-12,ACC00968,CUST00704,PRD007,Debit,UPI,9501.25,Success
TXN001029,2025-02-17,ACC00145,CUST00292,PRD005,Debit,Net Banking,1494.32,Success
TXN001030,2025-07-31,ACC00234,CUST00576,PRD009,Credit,ATM,310440.03,Failed
TXN001031,2025-04-22,ACC00725,CUST00303,PRD013,Credit,Net Banking,32808.65,Success
TXN001032,2025-12-25,ACC00199,CUST00415,PRD001,Credit,UPI,9349.81,Success
TXN001033,2025-12-25,ACC00967,CUST00732,PRD009,Credit,UPI,194096.78,Success
TXN001034,2025-06-25,ACC00113,CUST00602,PRD003,Debit,UPI,98124.99,Success
TXN001035,2025-10-29,ACC00984,CUST00723,PRD002,Credit,UPI,22751.21,Success
TXN001036,2025-03-11,ACC00105,CUST00419,PRD003,Credit,UPI,135360.87,Success
TXN001037,2025-09-16,ACC00570,CUST00454,PRD016,Credit,Mobile App,24663.7,Success
TXN001038,2025-10-15,ACC00323,CUST00687,PRD002,Credit,UPI,7784.26,Success
TXN001039,2024-06-01,ACC00227,CUST00679,PRD003,Debit,Net Banking,260103.72,Failed
TXN001040,2025-03-23,ACC00242,CUST00355,PRD010,Credit,UPI,82168.11,Success
TXN001041,2025-11-17,ACC00409,CUST00610,PRD004,Debit,UPI,12639.1,Success
TXN001042,2024-07-11,ACC00327,CUST00725,PRD006,Debit,Net Banking,19922.13,Success
TXN001043,2025-05-17,ACC00697,CUST00146,PRD005,Debit,ATM,4114.45,Success
TXN001044,2025-09-01,ACC00701,CUST00365,PRD005,Debit,UPI,23825.18,Success
TXN001045,2023-12-09,ACC00621,CUST00510,PRD016,Credit,UPI,3607.48,Success
TXN001046,2023-02-27,ACC00411,CUST00378,PRD014,Debit,POS,49617.8,Success
TXN001047,2024-11-16,ACC00041,CUST00714,PRD002,Debit,Mobile App,11242.26,Success
TXN001048,2025-10-29,ACC00002,CUST00136,PRD014,Credit,UPI,47036.99,Success
TXN001049,2025-08-02,ACC00316,CUST00441,PRD003,Credit,Net Banking,134773.1,Success
TXN001050,2024-07-15,ACC00190,CUST00687,PRD002,Debit,Mobile App,14215.83,Failed
TXN001051,2024-11-23,ACC00221,CUST00737,PRD014,Debit,UPI,38432.71,Success
TXN001052,2025-10-02,ACC00850,CUST00228,PRD009,Credit,ATM,449664.73,Success
TXN001053,2025-10-12,ACC00592,CUST00778,PRD003,Credit,Mobile App,161891.93,Success
TXN001054,2025-12-05,ACC00605,CUST00109,PRD003,Credit,Mobile App,54144.28,Success
TXN001055,2025-07-22,ACC00981,CUST00326,PRD016,Debit,Mobile App,24464.25,Failed
TXN001056,2023-11-13,ACC00564,CUST00760,PRD010,Debit,Mobile App,471118.15,Success
TXN001057,2023-05-05,ACC00245,CUST00594,PRD009,Debit,Mobile App,157580.03,Success
TXN001058,2025-10-07,ACC00270,CUST00738,PRD007,Credit,Mobile App,11076.61,Success
TXN001059,2025-07-17,ACC00186,CUST00093,PRD007,Debit,Mobile App,2178.91,Success
TXN001060,2025-03-07,ACC00048,CUST00348,PRD012,Credit,Mobile App,49566.78,Success
TXN001061,2025-07-08,ACC00791,CUST00066,PRD012,Credit,POS,39634.24,Success
TXN001062,2025-02-10,ACC00523,CUST00479,PRD016,Debit,Mobile App,2721.92,Success
TXN001063,2025-01-24,ACC00544,CUST00669,PRD014,Credit,Mobile App,11541.04,Success
TXN001064,2025-08-30,ACC00281,CUST00004,PRD009,Debit,Net Banking,244874.58,Success
TXN001065,2024-08-01,ACC00111,CUST00272,PRD006,Debit,ATM,4588.81,Success
TXN001066,2025-12-26,ACC00100,CUST00418,PRD014,Credit,POS,21939.16,Success
TXN001067,2025-06-26,ACC00008,CUST00624,PRD011,Credit,UPI,310097.32,Success
TXN001068,2025-08-25,ACC00484,CUST00390,PRD002,Credit,Net Banking,11419.01,Success
TXN001069,2025-12-04,ACC00842,CUST00482,PRD016,Debit,Branch,5415.41,Success
TXN001070,2023-04-01,ACC00775,CUST00133,PRD001,Debit,POS,1653.77,Success
TXN001071,2025-04-10,ACC00577,CUST00408,PRD004,Debit,Net Banking,5414.18,Failed
TXN001072,2024-01-25,ACC00218,CUST00475,PRD010,Credit,UPI,223001.77,Success
TXN001073,2023-11-01,ACC00942,CUST00379,PRD011,Credit,UPI,151474.55,Success
TXN001074,2023-10-24,ACC00645,CUST00494,PRD005,Credit,ATM,10551.07,Success
TXN001075,2023-10-22,ACC00934,CUST00301,PRD003,Credit,ATM,45796.3,Success
TXN001076,2025-10-30,ACC00054,CUST00407,PRD011,Debit,Mobile App,162514.39,Failed
TXN001077,2023-01-16,ACC00669,CUST00113,PRD010,Credit,Branch,277043.02,Success
TXN001078,2024-08-27,ACC00396,CUST00314,PRD006,Debit,POS,22823.69,Success
TXN001079,2025-04-24,ACC00079,CUST00380,PRD010,Debit,ATM,449014.06,Success
TXN001080,2024-10-09,ACC00552,CUST00058,PRD005,Credit,Net Banking,3700.97,Success
TXN001081,2025-05-09,ACC00992,CUST00673,PRD005,Debit,ATM,20648.35,Success
TXN001082,2025-05-07,ACC00209,CUST00677,PRD016,Debit,UPI,23352.1,Success
TXN001083,2025-08-15,ACC00617,CUST00115,PRD004,Credit,UPI,16881.24,Success
TXN001084,2024-03-30,ACC00156,CUST00568,PRD003,Credit,Net Banking,472795.4,Failed
TXN001085,2025-02-06,ACC00360,CUST00296,PRD005,Debit,Mobile App,14501.59,Success
TXN001086,2024-10-27,ACC00053,CUST00354,PRD005,Credit,Net Banking,17441.51,Success
TXN001087,2025-05-25,ACC00112,CUST00425,PRD012,Debit,Mobile App,10883.27,Success
TXN001088,2025-10-30,ACC00224,CUST00061,PRD009,Credit,Net Banking,197723.08,Failed
TXN001089,2024-06-17,ACC00837,CUST00708,PRD006,Credit,UPI,20494.38,Success
TXN001090,2024-09-15,ACC00965,CUST00720,PRD015,Credit,Mobile App,10409.94,Failed
TXN001091,2023-06-15,ACC00614,CUST00331,PRD012,Credit,ATM,48716.47,Success
TXN001092,2025-12-03,ACC00931,CUST00697,PRD001,Credit,Branch,9390.73,Success
TXN001093,2024-10-30,ACC00364,CUST00523,PRD008,Debit,UPI,7197.2,Success
TXN001094,2025-07-28,ACC00348,CUST00693,PRD005,Debit,Net Banking,17582.11,Success
TXN001095,2025-12-29,ACC00079,CUST00380,PRD002,Debit,Branch,2281.74,Success
TXN001096,2025-07-07,ACC00892,CUST00471,PRD003,Debit,UPI,467598.44,Success
TXN001097,2023-05-28,ACC00077,CUST00474,PRD007,Credit,Net Banking,13663.87,Success
TXN001098,2025-02-06,ACC00289,CUST00704,PRD012,Debit,Mobile App,33551.65,Success
TXN001099,2024-11-29,ACC00219,CUST00335,PRD005,Debit,UPI,13834.54,Success
TXN001100,2023-09-17,ACC00861,CUST00669,PRD015,Credit,ATM,8830.28,Failed
TXN001101,2025-03-18,ACC00970,CUST00145,PRD016,Debit,Mobile App,16157.0,Success
TXN001102,2025-10-23,ACC00743,CUST00793,PRD007,Debit,UPI,19576.68,Failed
TXN001103,2025-08-19,ACC00050,CUST00661,PRD002,Debit,UPI,7754.18,Success
TXN001104,2023-01-01,ACC00527,CUST00490,PRD006,Debit,Branch,203.52,Success
TXN001105,2025-04-07,ACC00684,CUST00596,PRD011,Debit,UPI,399444.86,Success
TXN001106,2025-03-27,ACC00983,CUST00477,PRD015,Debit,Mobile App,8005.03,Success
TXN001107,2025-01-22,ACC00931,CUST00697,PRD013,Credit,Mobile App,28009.11,Success
TXN001108,2024-04-14,ACC00839,CUST00771,PRD012,Credit,Mobile App,3053.26,Success
TXN001109,2024-03-08,ACC00520,CUST00645,PRD004,Debit,Mobile App,9821.25,Failed
TXN001110,2025-03-28,ACC00471,CUST00613,PRD011,Debit,Mobile App,96052.95,Success
TXN001111,2025-07-07,ACC00428,CUST00181,PRD015,Credit,Net Banking,3047.48,Success
TXN001112,2024-12-15,ACC00051,CUST00766,PRD008,Debit,UPI,22924.97,Success
TXN001113,2025-07-29,ACC00238,CUST00625,PRD014,Debit,UPI,5116.09,Success
TXN001114,2025-07-23,ACC00154,CUST00315,PRD005,Credit,UPI,3910.91,Success
TXN001115,2025-08-26,ACC00805,CUST00160,PRD012,Debit,Mobile App,28803.79,Failed
TXN001116,2023-12-04,ACC00472,CUST00749,PRD012,Credit,Net Banking,31905.93,Failed
TXN001117,2024-09-28,ACC00387,CUST00590,PRD008,Debit,UPI,5621.71,Success
TXN001118,2025-10-05,ACC00399,CUST00514,PRD002,Credit,ATM,20196.73,Success
TXN001119,2025-11-29,ACC00933,CUST00184,PRD009,Credit,UPI,59822.42,Success
TXN001120,2025-06-28,ACC00943,CUST00306,PRD009,Credit,UPI,436130.74,Failed
TXN001121,2025-01-12,ACC00257,CUST00360,PRD005,Credit,Branch,3631.7,Success
TXN001122,2025-11-22,ACC00245,CUST00594,PRD005,Credit,UPI,21131.13,Success
TXN001123,2025-05-27,ACC00668,CUST00326,PRD003,Debit,UPI,401811.9,Success
TXN001124,2024-12-08,ACC00843,CUST00015,PRD006,Credit,Mobile App,5336.37,Success
TXN001125,2025-10-01,ACC00123,CUST00056,PRD011,Credit,ATM,236421.69,Success
TXN001126,2025-12-05,ACC00293,CUST00795,PRD006,Credit,UPI,16525.69,Success
TXN001127,2025-12-13,ACC00831,CUST00070,PRD007,Debit,ATM,8635.98,Success
TXN001128,2025-02-18,ACC00823,CUST00300,PRD007,Credit,POS,224.86,Success
TXN001129,2025-11-20,ACC00862,CUST00588,PRD012,Debit,UPI,30502.48,Success
TXN001130,2025-09-01,ACC00113,CUST00602,PRD005,Debit,Mobile App,5486.03,Success
TXN001131,2024-01-02,ACC00734,CUST00265,PRD006,Credit,ATM,3550.27,Success
TXN001132,2024-08-02,ACC00786,CUST00695,PRD004,Credit,Net Banking,6914.3,Success
TXN001133,2024-05-19,ACC00548,CUST00073,PRD009,Credit,UPI,332923.77,Success
TXN001134,2024-12-17,ACC00767,CUST00400,PRD002,Credit,ATM,23664.01,Success
TXN001135,2025-10-31,ACC00671,CUST00786,PRD008,Debit,UPI,21166.29,Success
TXN001136,2025-01-26,ACC00512,CUST00342,PRD010,Debit,POS,400713.55,Success
TXN001137,2025-03-31,ACC00745,CUST00369,PRD014,Debit,UPI,36241.99,Success
TXN001138,2025-10-28,ACC00093,CUST00117,PRD002,Credit,Mobile App,6864.68,Success
TXN001139,2024-10-06,ACC00887,CUST00420,PRD003,Credit,UPI,115865.97,Success
TXN001140,2023-12-14,ACC00350,CUST00352,PRD016,Credit,ATM,11290.14,Success
TXN001141,2025-09-05,ACC00574,CUST00160,PRD008,Debit,POS,10304.23,Success
TXN001142,2025-01-25,ACC00643,CUST00308,PRD008,Debit,ATM,13309.4,Failed
TXN001143,2025-03-03,ACC00866,CUST00701,PRD014,Credit,UPI,21754.65,Success
TXN001144,2024-09-24,ACC00681,CUST00205,PRD015,Credit,UPI,9354.34,Success
TXN001145,2025-01-06,ACC00216,CUST00631,PRD016,Credit,UPI,17238.48,Success
TXN001146,2025-06-29,ACC00171,CUST00380,PRD002,Debit,UPI,8106.87,Success
TXN001147,2025-01-24,ACC00028,CUST00761,PRD002,Credit,UPI,5383.16,Success
TXN001148,2024-02-07,ACC00107,CUST00697,PRD011,Credit,Mobile App,474210.11,Success
TXN001149,2023-04-24,ACC00273,CUST00161,PRD014,Debit,Net Banking,32490.37,Success
TXN001150,2025-07-13,ACC00157,CUST00045,PRD011,Debit,Mobile App,115112.2,Success
TXN001151,2025-10-10,ACC00743,CUST00793,PRD012,Credit,Mobile App,14083.56,Success
TXN001152,2023-02-14,ACC00789,CUST00122,PRD007,Credit,Mobile App,14820.16,Success
TXN001153,2023-07-31,ACC00171,CUST00380,PRD009,Credit,UPI,395986.71,Success
TXN001154,2023-01-26,ACC00962,CUST00770,PRD009,Debit,UPI,82907.86,Success
TXN001155,2024-10-05,ACC00825,CUST00417,PRD003,Debit,UPI,273206.57,Success
TXN001156,2024-07-06,ACC00019,CUST00634,PRD007,Credit,UPI,20763.27,Success
TXN001157,2025-08-02,ACC00413,CUST00418,PRD007,Credit,UPI,8711.03,Success
TXN001158,2025-09-25,ACC00802,CUST00023,PRD010,Credit,Net Banking,42594.93,Success
TXN001159,2025-12-05,ACC00965,CUST00720,PRD002,Credit,POS,16063.32,Success
TXN001160,2025-08-12,ACC00911,CUST00332,PRD012,Debit,ATM,5585.81,Failed
TXN001161,2023-05-13,ACC00585,CUST00211,PRD009,Credit,ATM,496899.38,Success
TXN001162,2023-05-12,ACC00360,CUST00296,PRD015,Debit,Net Banking,2291.62,Success
TXN001163,2025-01-15,ACC00078,CUST00399,PRD015,Debit,ATM,13485.2,Success
TXN001164,2025-04-27,ACC00256,CUST00720,PRD012,Credit,Net Banking,44224.31,Success
TXN001165,2024-12-19,ACC00471,CUST00613,PRD015,Credit,UPI,6666.81,Success
TXN001166,2025-09-30,ACC00695,CUST00403,PRD005,Debit,Net Banking,17496.75,Success
TXN001167,2024-09-11,ACC00247,CUST00476,PRD014,Debit,Mobile App,16306.97,Success
TXN001168,2025-12-22,ACC00392,CUST00444,PRD012,Credit,Mobile App,44826.12,Success
TXN001169,2025-09-08,ACC00703,CUST00047,PRD010,Debit,Net Banking,135451.25,Success
TXN001170,2025-03-30,ACC00545,CUST00067,PRD010,Credit,Mobile App,390869.11,Success
TXN001171,2025-11-05,ACC00853,CUST00693,PRD011,Credit,UPI,361463.06,Success
TXN001172,2024-05-26,ACC00927,CUST00673,PRD011,Credit,ATM,330624.45,Success
TXN001173,2025-11-04,ACC00637,CUST00004,PRD013,Debit,Net Banking,24982.98,Success
TXN001174,2025-08-30,ACC00484,CUST00390,PRD015,Credit,Net Banking,9688.0,Success
TXN001175,2025-12-06,ACC00047,CUST00278,PRD004,Credit,UPI,19063.9,Success
TXN001176,2025-04-19,ACC00802,CUST00023,PRD005,Debit,UPI,17741.96,Failed
TXN001177,2024-04-12,ACC00929,CUST00426,PRD007,Debit,ATM,3338.51,Success
TXN001178,2025-09-16,ACC00559,CUST00736,PRD001,Debit,UPI,15549.9,Success
TXN001179,2025-11-12,ACC00320,CUST00324,PRD014,Credit,Mobile App,21443.15,Success
TXN001180,2023-12-21,ACC00490,CUST00050,PRD002,Debit,POS,2641.4,Success
TXN001181,2025-09-14,ACC00868,CUST00548,PRD002,Credit,UPI,513.04,Success
TXN001182,2025-07-20,ACC00331,CUST00176,PRD012,Credit,UPI,26778.83,Success
TXN001183,2025-09-21,ACC00678,CUST00026,PRD016,Credit,UPI,8925.23,Success
TXN001184,2023-01-01,ACC00527,CUST00490,PRD006,Credit,UPI,8410.11,Success
TXN001185,2024-02-24,ACC00257,CUST00360,PRD010,Credit,UPI,203610.81,Success
TXN001186,2025-11-24,ACC00898,CUST00166,PRD015,Debit,UPI,4498.46,Success
TXN001187,2023-01-29,ACC00876,CUST00296,PRD009,Credit,Mobile App,72408.59,Success
TXN001188,2025-11-26,ACC00107,CUST00697,PRD003,Credit,UPI,75290.19,Success
TXN001189,2025-08-29,ACC00661,CUST00562,PRD003,Debit,Mobile App,275423.23,Success
TXN001190,2025-05-29,ACC00205,CUST00415,PRD004,Credit,ATM,10173.53,Success
TXN001191,2024-11-14,ACC00770,CUST00227,PRD016,Credit,UPI,17322.93,Success
TXN001192,2025-12-28,ACC00207,CUST00554,PRD003,Credit,UPI,325711.62,Success
TXN001193,2024-07-22,ACC00003,CUST00180,PRD015,Debit,UPI,4708.46,Success
TXN001194,2025-08-30,ACC00352,CUST00240,PRD006,Debit,Mobile App,21328.84,Success
TXN001195,2025-05-15,ACC00678,CUST00026,PRD011,Debit,UPI,99989.82,Success
TXN001196,2024-01-09,ACC00851,CUST00408,PRD007,Credit,Mobile App,16684.18,Failed
TXN001197,2025-10-03,ACC00119,CUST00780,PRD014,Credit,UPI,44122.25,Failed
TXN001198,2025-08-11,ACC00052,CUST00351,PRD009,Credit,Net Banking,189028.95,Success
TXN001199,2025-07-21,ACC00804,CUST00731,PRD008,Credit,UPI,11866.95,Success
TXN001200,2025-12-14,ACC00115,CUST00048,PRD007,Credit,UPI,7337.4,Success
TXN001201,2025-02-22,ACC00737,CUST00559,PRD002,Credit,Mobile App,19403.89,Success
TXN001202,2025-08-20,ACC00281,CUST00004,PRD001,Credit,ATM,12317.48,Success
TXN001203,2025-07-16,ACC00647,CUST00347,PRD001,Credit,Mobile App,6413.07,Success
TXN001204,2025-05-20,ACC00307,CUST00048,PRD001,Credit,ATM,8410.1,Success
TXN001205,2025-10-03,ACC00203,CUST00441,PRD006,Debit,Net Banking,21108.06,Success
TXN001206,2024-05-03,ACC00044,CUST00064,PRD003,Credit,UPI,327104.15,Success
TXN001207,2025-09-08,ACC00022,CUST00040,PRD011,Credit,Mobile App,497161.79,Success
TXN001208,2023-01-03,ACC00498,CUST00779,PRD016,Credit,UPI,17425.57,Success
TXN001209,2025-07-17,ACC00124,CUST00195,PRD009,Credit,UPI,461910.68,Success
TXN001210,2025-12-07,ACC00580,CUST00719,PRD003,Credit,UPI,320908.02,Success
TXN001211,2025-06-28,ACC00856,CUST00401,PRD009,Debit,Branch,440524.56,Failed
TXN001212,2025-05-27,ACC00974,CUST00404,PRD009,Credit,Branch,178973.92,Success
TXN001213,2025-10-21,ACC00212,CUST00151,PRD006,Debit,Branch,4845.26,Success
TXN001214,2024-09-08,ACC00070,CUST00766,PRD001,Debit,Net Banking,3161.74,Success
TXN001215,2025-02-12,ACC00950,CUST00437,PRD015,Debit,Mobile App,8740.25,Success
TXN001216,2025-07-21,ACC00943,CUST00306,PRD013,Credit,UPI,7782.99,Success
TXN001217,2025-10-26,ACC00219,CUST00335,PRD015,Debit,Mobile App,13997.71,Success
TXN001218,2025-11-01,ACC00984,CUST00723,PRD009,Credit,Mobile App,161468.83,Success
TXN001219,2025-05-04,ACC00933,CUST00184,PRD014,Credit,UPI,6610.07,Success
TXN001220,2024-01-22,ACC00218,CUST00475,PRD005,Debit,UPI,20869.34,Success
TXN001221,2025-12-06,ACC00098,CUST00241,PRD003,Credit,UPI,396926.38,Success
TXN001222,2025-07-08,ACC00144,CUST00346,PRD005,Debit,POS,23846.76,Success
TXN001223,2025-07-06,ACC00911,CUST00332,PRD007,Debit,UPI,10858.06,Success
TXN001224,2023-01-04,ACC00506,CUST00555,PRD004,Debit,UPI,23330.08,Success
TXN001225,2024-12-04,ACC00955,CUST00269,PRD001,Credit,Net Banking,10037.93,Success
TXN001226,2025-09-12,ACC00462,CUST00699,PRD014,Debit,ATM,30053.42,Success
TXN001227,2024-06-11,ACC00204,CUST00426,PRD004,Credit,Mobile App,20129.07,Success
TXN001228,2024-11-15,ACC00494,CUST00742,PRD001,Credit,Net Banking,10466.18,Success
TXN001229,2025-10-20,ACC00739,CUST00685,PRD009,Credit,UPI,465016.95,Success
TXN001230,2025-03-23,ACC00633,CUST00671,PRD013,Credit,UPI,41775.69,Success
TXN001231,2025-01-16,ACC00269,CUST00367,PRD004,Credit,Mobile App,12645.0,Success
TXN001232,2024-11-04,ACC00599,CUST00252,PRD014,Debit,UPI,23594.35,Success
TXN001233,2025-05-17,ACC00185,CUST00715,PRD007,Debit,Mobile App,757.91,Success
TXN001234,2025-12-26,ACC00356,CUST00094,PRD001,Debit,UPI,22680.53,Success
TXN001235,2025-01-30,ACC00443,CUST00797,PRD007,Debit,Mobile App,15560.15,Success
TXN001236,2025-09-28,ACC00374,CUST00292,PRD006,Debit,ATM,21143.17,Success
TXN001237,2025-11-27,ACC00687,CUST00161,PRD006,Credit,Net Banking,19098.59,Success
TXN001238,2024-12-31,ACC00480,CUST00191,PRD016,Debit,ATM,6827.35,Success
TXN001239,2025-08-05,ACC00191,CUST00148,PRD006,Debit,UPI,20566.31,Success
TXN001240,2025-02-28,ACC00764,CUST00510,PRD009,Debit,Net Banking,78292.49,Success
TXN001241,2024-12-10,ACC00298,CUST00626,PRD011,Debit,Mobile App,356754.88,Success
TXN001242,2025-04-22,ACC00595,CUST00554,PRD008,Debit,Mobile App,3496.43,Failed
TXN001243,2023-02-13,ACC00184,CUST00009,PRD014,Debit,Mobile App,31597.85,Success
TXN001244,2025-11-12,ACC00194,CUST00798,PRD013,Debit,Branch,31371.36,Success
TXN001245,2025-04-26,ACC00595,CUST00554,PRD004,Credit,UPI,22009.49,Success
TXN001246,2025-10-23,ACC00762,CUST00765,PRD011,Debit,UPI,31835.06,Success
TXN001247,2025-10-17,ACC00617,CUST00115,PRD008,Credit,UPI,7568.1,Success
TXN001248,2024-10-24,ACC00376,CUST00543,PRD012,Credit,UPI,42462.55,Success
TXN001249,2024-01-29,ACC00767,CUST00400,PRD001,Credit,Mobile App,16488.17,Success
TXN001250,2024-11-23,ACC00914,CUST00213,PRD012,Credit,UPI,7513.47,Success
TXN001251,2025-08-21,ACC00448,CUST00212,PRD015,Debit,UPI,17520.75,Success
TXN001252,2025-03-16,ACC00559,CUST00736,PRD001,Credit,Mobile App,2590.49,Success
TXN001253,2024-06-16,ACC00600,CUST00182,PRD005,Debit,UPI,9706.94,Success
TXN001254,2025-05-31,ACC00848,CUST00299,PRD001,Debit,Mobile App,3789.35,Success
TXN001255,2025-09-13,ACC00146,CUST00507,PRD005,Credit,UPI,14555.4,Success
TXN001256,2025-08-06,ACC00309,CUST00624,PRD008,Credit,Net Banking,11167.54,Success
TXN001257,2023-01-01,ACC00527,CUST00490,PRD011,Debit,UPI,443563.61,Success
TXN001258,2025-06-05,ACC00083,CUST00091,PRD010,Credit,UPI,260306.42,Success
TXN001259,2025-05-02,ACC00952,CUST00093,PRD006,Debit,UPI,13173.89,Success
TXN001260,2025-09-27,ACC00923,CUST00508,PRD011,Credit,UPI,334848.03,Success
TXN001261,2024-12-12,ACC00347,CUST00615,PRD010,Debit,Mobile App,87218.86,Success
TXN001262,2024-08-07,ACC00216,CUST00631,PRD013,Debit,Net Banking,3876.4,Success
TXN001263,2025-11-21,ACC00093,CUST00117,PRD012,Debit,Mobile App,30489.17,Failed
TXN001264,2024-05-06,ACC00140,CUST00754,PRD013,Credit,Net Banking,33115.8,Success
TXN001265,2025-12-29,ACC00595,CUST00554,PRD005,Credit,Net Banking,14560.05,Success
TXN001266,2025-06-10,ACC00320,CUST00324,PRD013,Debit,ATM,1961.33,Success
TXN001267,2024-11-21,ACC00708,CUST00524,PRD002,Debit,UPI,12535.9,Success
TXN001268,2025-05-12,ACC00126,CUST00180,PRD007,Debit,UPI,19316.41,Success
TXN001269,2023-02-16,ACC00636,CUST00318,PRD003,Debit,Net Banking,442762.6,Success
TXN001270,2023-11-27,ACC00635,CUST00757,PRD013,Debit,UPI,46157.6,Failed
TXN001271,2024-01-05,ACC00218,CUST00475,PRD012,Credit,UPI,37621.78,Success
TXN001272,2025-06-29,ACC00347,CUST00615,PRD006,Credit,UPI,833.54,Success
TXN001273,2025-07-26,ACC00299,CUST00200,PRD003,Credit,UPI,83943.99,Success
TXN001274,2025-10-10,ACC00401,CUST00368,PRD013,Debit,Mobile App,24809.6,Success
TXN001275,2025-08-15,ACC00235,CUST00705,PRD015,Debit,UPI,10908.17,Success
TXN001276,2025-02-25,ACC00525,CUST00025,PRD007,Debit,Net Banking,703.65,Success
TXN001277,2023-12-28,ACC00748,CUST00247,PRD016,Debit,UPI,3600.01,Success
